operator,id_ticket,date,activity
Alam,1845/BJBR/Jun/2018,"2018-06-09 12:54:00.0",CLOSE
Paul,1788/BRKR/Jun/2018,"2018-06-09 11:53:30.0",CLOSE
Paul,1848//BRKR/Jun/2018,"2018-06-09 11:48:30.0",CLOSE
Nila,1829/BSBB/Jun/2018,"2018-06-09 11:30:00.0",CLOSE
Nila,1839/BSBB/Jun/2018,"2018-06-09 09:17:00.0",CLOSE
Alam,1841/BJBR/Jun/2018,"2018-06-08 21:38:15.0",CLOSE
Samsu,1842//BJBR/Jun/2018,"2018-06-08 20:42:15.0",CLOSE
Samsu,1831/BJBR/Jun/2018,"2018-06-08 16:30:15.0",CLOSE
Samsu,1837/BJBR/Jun/2018,"2018-06-08 16:07:15.0",CLOSE
Nila,1838/TTNI/Jun/2018,"2018-06-08 15:42:00.0",CLOSE
Samsu,1832/BJBR/Jun/2018,"2018-06-08 14:00:15.0",CLOSE
Alam,1823/BJBR/Jun/2018,"2018-06-08 13:57:30.0",CLOSE
Samsu,1836/BJBR/Jun/2018,"2018-06-08 13:30:15.0",CLOSE
Indri,1800/BRKR/Jun/2018,"2018-06-08 11:52:00.0",CLOSE
Alam,1814/BJBR/Jun/2018,"2018-06-08 11:36:15.0",CLOSE
Samsu,1822/BJBR/Jun/2018,"2018-06-08 11:24:15.0",CLOSE
Alam,1826/BJBR/Jun/2018,"2018-06-08 10:51:45.0",CLOSE
Paul,1802/BRKR/Jun/2018,"2018-06-08 10:51:15.0",CLOSE
Nila,1827/BJBR/Jun/2018,"2018-06-08 01:12:00.0",CLOSE
Nila,1815/BJBR/Jun/2018,"2018-06-07 21:27:00.0",CLOSE
Nila,1818/BJBR/Jun/2018,"2018-06-07 21:26:00.0",CLOSE
Nila,1810/BJBR/Jun/2018,"2018-06-07 21:00:00.0",CLOSE
Nila,1819/BJBR/Jun/2018,"2018-06-07 20:33:00.0",CLOSE
Indri,1809/BRKR/Jun/2018,"2018-06-07 20:05:00.0",CLOSE
Nila,1820/BJBR/Jun/2018,"2018-06-07 19:55:00.0",CLOSE
Alam,1825/BJBR/Jun/2018,"2018-06-07 19:08:30.0",CLOSE
Nila,1813/BJBR/Jun/2018,"2018-06-07 15:57:00.0",CLOSE
Pras,1798/BJBR/Jun/2018,"2018-06-07 15:19:00.0",CLOSE
Alam,1799/BJBR/Jun/2018,"2018-06-07 15:10:15.0",CLOSE
Indri,1811//BRKR/Jun/2018,"2018-06-07 15:04:00.0",CLOSE
Feby,1795/BSBB/Jun/2018,"2018-06-07 15:03:15.0",CLOSE
Pras,1797/BJBR/Jun/2018,"2018-06-07 14:31:15.0",CLOSE
Indri,1772/BRKR/Jun/2018,"2018-06-07 14:26:00.0",CLOSE
Feby,1785/BJBR/Jun/2018,"2018-06-07 14:16:15.0",CLOSE
Pras,1807/BJBR/Jun/2018,"2018-06-07 13:51:45.0",CLOSE
Feby,1805/BSBB/Jun/2018,"2018-06-07 13:30:15.0",CLOSE
Pras,1817/TTNI/Jun/2018,"2018-06-07 13:25:00.0",CLOSE
Alam,1804/BJBR/Jun/2018,"2018-06-07 13:11:30.0",CLOSE
Yohanis,896/BPJS/Jun/2018,"2018-06-07 12:39:00.0",CLOSE
Indri,1793/BRKR/Jun/2018,"2018-06-07 12:18:00.0",CLOSE
Paul,1794/BSBB/Jun/2018,"2018-06-06 18:47:15.0",CLOSE
Fajar,1700/BJBR/May/2018,"2018-06-06 17:05:00.0",CLOSE
Fajar,1761/BJBR/Jun/2018,"2018-06-06 17:05:00.0",CLOSE
Fajar,1759/BJBR/Jun/2018,"2018-06-06 17:05:00.0",CLOSE
Fajar,1787/BJBR/Jun/2018,"2018-06-06 16:41:00.0",CLOSE
Fajar,1792/BJBR/Jun/2018,"2018-06-06 16:22:00.0",CLOSE
Fajar,1791/BJBR/Jun/2018,"2018-06-06 15:52:00.0",CLOSE
Indri,1789/BRKR/Jun/2018,"2018-06-06 15:04:00.0",CLOSE
Alam,1746/BJBR/Jun/2018,"2018-06-06 14:45:00.0",CLOSE
Fajar,1790/BJBR/Jun/2018,"2018-06-06 14:24:00.0",CLOSE
Fajar,1784/BJBR/Jun/2018,"2018-06-06 13:31:00.0",CLOSE
Fajar,1783/BJBR/Jun/2018,"2018-06-06 12:17:00.0",CLOSE
Fajar,1767/BJBR/Jun/2018,"2018-06-06 11:40:00.0",CLOSE
Fajar,1777/BJBR/Jun/2018,"2018-06-05 21:43:15.0",CLOSE
Fajar,1778/BJBR/Jun/2018,"2018-06-05 20:10:00.0",CLOSE
Pras,1751/BSBB/Jun/2018,"2018-06-05 17:46:15.0",CLOSE
Indri,1747/BRKR/Jun/2018,"2018-06-05 15:53:00.0",CLOSE
Nila,1435/BSBB/May/2018,"2018-06-05 15:22:00.0",CLOSE
Samsu,1755/BJBR/Jun/2018,"2018-06-05 14:33:30.0",CLOSE
Fajar,1772/BJBR/Jun/2018,"2018-06-05 14:25:00.0",CLOSE
Fajar,1766/BJBR/Jun/2018,"2018-06-05 14:25:00.0",CLOSE
Pras,1739/BSBB/Jun/2018,"2018-06-05 13:56:00.0",CLOSE
Fajar,1771/BJBR/Jun/2018,"2018-06-05 13:49:00.0",CLOSE
Fajar,1762//BJBR/Jun/2018,"2018-06-05 12:53:00.0",CLOSE
Indri,1697/BRKR/May/2018,"2018-06-05 12:50:00.0",CLOSE
Pras,1758/BSBB/Jun/2018,"2018-06-05 12:42:00.0",CLOSE
Indri,1764/BRKR/Jun/2018,"2018-06-05 12:00:00.0",CLOSE
Pras,1738/BSBB/Jun/2018,"2018-06-05 11:40:45.0",CLOSE
Alam,1757/BJBR/Jun/2018,"2018-06-05 08:32:15.0",CLOSE
Indri,1754/BRKR/Jun/2018,"2018-06-04 21:38:00.0",CLOSE
Alam,1750/BJBR/Jun/2018,"2018-06-04 16:37:30.0",CLOSE
Alam,1753/BJBR/Jun/2018,"2018-06-04 16:20:15.0",CLOSE
Alam,1756/BJBR/Jun/2018,"2018-06-04 15:54:00.0",CLOSE
Alam,1723/BJBR/May/2018,"2018-06-04 15:30:00.0",CLOSE
Fajar,1745/BJBR/Jun/2018,"2018-06-04 14:57:00.0",CLOSE
Fajar,1743/BJBR/Jun/2018,"2018-06-04 14:34:15.0",CLOSE
Indri,1610/BRKR/May/2018,"2018-06-04 13:34:00.0",CLOSE
Indri,1611/BRKR/May/2018,"2018-06-04 13:34:00.0",CLOSE
Fajar,1744/BJBR/Jun/2018,"2018-06-04 12:58:00.0",CLOSE
Fajar,1729/BJBR/Jun/2018,"2018-06-04 09:36:00.0",CLOSE
Alam,1737/BJBR/Jun/2018,"2018-06-03 14:05:45.0",CLOSE
Samsu,1740/BJBR/Jun/2018,"2018-06-03 13:55:15.0",CLOSE
Paul,1714/BSBB/May/2018,"2018-06-03 13:33:00.0",CLOSE
Paul,1712/BSBB/May/2018,"2018-06-03 11:09:45.0",CLOSE
Paul,1734/BRKR/Jun/2018,"2018-06-03 09:53:00.0",CLOSE
Pras,1736/TTNI/Jun/2018,"2018-06-02 16:15:15.0",CLOSE
Pras,1718/BSBB/May/2018,"2018-06-02 15:35:30.0",CLOSE
Alam,1733/BJBR/Jun/2018,"2018-06-02 09:35:30.0",CLOSE
Alam,1731/BJBR/Jun/2018,"2018-06-01 21:15:30.0",CLOSE
Fajar,1730/BJBR/Jun/2018,"2018-06-01 14:32:00.0",CLOSE
Nila,1719/TTNI/May/2018,"2018-06-01 12:00:00.0",CLOSE
Samsu,1710/BJBR/May/2018,"2018-06-01 11:42:00.0",CLOSE
Samsu,1727/BJBR/May/2018,"2018-06-01 09:56:15.0",CLOSE
Fajar,1724/BJBR/May/2018,"2018-05-31 21:13:00.0",CLOSE
Nila,1725/BRKR/May/2018,"2018-05-31 20:00:00.0",CLOSE
Yefta,1715/TTNI/May/2018,"2018-05-31 17:02:30.0",CLOSE
Paul,1721/BSBB/May/2018,"2018-05-31 16:21:00.0",CLOSE
Nila,1704/BRKR/May/2018,"2018-05-31 15:26:00.0",CLOSE
Fajar,1720/BJBR/May/2018,"2018-05-31 14:21:00.0",CLOSE
Nila,1703/BRKR/May/2018,"2018-05-31 14:19:00.0",CLOSE
Alam,1786/BJBR/Jun/2018,"2018-05-31 14:15:15.0",CLOSE
Paul,1696/BSBB/May/2018,"2018-05-31 14:12:00.0",CLOSE
Fajar,1708/BJBR/May/2018,"2018-05-31 13:55:00.0",CLOSE
Samsu,1717/BJBR/May/2018,"2018-05-31 13:53:00.0",CLOSE
Nila,1702/BRKR/May/2018,"2018-05-31 13:06:00.0",CLOSE
Nila,1705/BRKR/May/2018,"2018-05-31 12:23:00.0",CLOSE
Samsu,1713/BJBR/May/2018,"2018-05-31 12:11:00.0",CLOSE
Samsu,1706/BJBR/May/2018,"2018-05-31 11:02:00.0",CLOSE
Indri,1688/BRKR/May/2018,"2018-05-30 13:30:00.0",CLOSE
Indri,1684/BRKR/May/2018,"2018-05-30 12:40:00.0",CLOSE
Pras,1690/BSBB/May/2018,"2018-05-30 10:33:00.0",CLOSE
Zhubaidi,895/BPJS/May/2018,"2018-05-30 09:30:00.0",CLOSE
Pras,1695/TTNI/May/2018,"2018-05-30 09:15:30.0",CLOSE
Pras,1693/TTNI/May/2018,"2018-05-30 09:00:30.0",CLOSE
Nila,1689/BSBB/May/2018,"2018-05-29 17:01:00.0",CLOSE
Alam,1686/BJBR/May/2018,"2018-05-29 15:02:30.0",CLOSE
Pras,1687/BRKR/May/2018,"2018-05-29 14:11:45.0",CLOSE
Zhubaidi,894/BPJS/May/2018,"2018-05-29 11:22:00.0",CLOSE
Samsu,1682/BJBR/May/2018,"2018-05-28 17:13:15.0",CLOSE
Samsu,1680/BJBR/May/2018,"2018-05-28 15:38:15.0",CLOSE
Indri,1626/BRKR/May/2018,"2018-05-28 15:26:00.0",CLOSE
Alam,1681/BJBR/May/2018,"2018-05-28 14:27:15.0",CLOSE
Alam,1674/BJBR/May/2018,"2018-05-28 14:14:15.0",CLOSE
Yefta,1683/TTNI/May/2018,"2018-05-28 11:53:30.0",CLOSE
Alam,1672/BJBR/May/2018,"2018-05-28 11:38:15.0",CLOSE
Indri,1673/BRKR/May/2018,"2018-05-27 18:11:00.0",CLOSE
Pras,1678/BRKR/May/2018,"2018-05-26 20:48:00.0",CLOSE
Fajar,1677/BJBR/May/2018,"2018-05-26 18:42:15.0",CLOSE
Samsu,1675/BJBR/May/2018,"2018-05-26 13:33:15.0",CLOSE
Indri,1566/BRKR/May/2018,"2018-05-26 12:15:00.0",CLOSE
Fajar,1664/BJBR/May/2018,"2018-05-25 21:48:15.0",CLOSE
Fajar,1624/BJBR/May/2018,"2018-05-25 21:47:00.0",CLOSE
Fajar,1654/BJBR/May/2018,"2018-05-25 15:39:00.0",CLOSE
Samsu,1659/BJBR/May/2018,"2018-05-25 15:39:00.0",CLOSE
Paul,1671/BSBB/May/2018,"2018-05-25 15:23:15.0",CLOSE
Fajar,1662/BJBR/May/2018,"2018-05-25 15:10:00.0",CLOSE
Indri,1560/BRKR/May/2018,"2018-05-25 13:30:00.0",CLOSE
Samsu,1668/BJBR/May/2018,"2018-05-25 11:19:15.0",CLOSE
Samsu,1667/BJBR/May/2018,"2018-05-25 11:00:15.0",CLOSE
Samsu,1663/BJBR/May/2018,"2018-05-25 10:51:15.0",CLOSE
Yefta,1669/TTNI/May/2018,"2018-05-25 09:29:45.0",CLOSE
Samsu,1622/BJBR/May/2018,"2018-05-24 22:30:45.0",CLOSE
Samsu,1661/BJBR/May/2018,"2018-05-24 22:17:45.0",CLOSE
Samsu,1655/BJBR/May/2018,"2018-05-24 22:17:45.0",CLOSE
Samsu,1656/BJBR/May/2018,"2018-05-24 20:18:45.0",CLOSE
Samsu,1658/BJBR/May/2018,"2018-05-24 19:30:45.0",CLOSE
Samsu,1645/BJBR/May/2018,"2018-05-24 19:08:45.0",CLOSE
Samsu,1649/BJBR/May/2018,"2018-05-24 19:06:45.0",CLOSE
Samsu,1642/BJBR/May/2018,"2018-05-24 18:20:45.0",CLOSE
Samsu,1652/BJBR/May/2018,"2018-05-24 17:44:45.0",CLOSE
Samsu,1651/BJBR/May/2018,"2018-05-24 17:16:45.0",CLOSE
Samsu,1660/BJBR/May/2018,"2018-05-24 16:51:45.0",CLOSE
Samsu,1650/BJBR/May/2018,"2018-05-24 16:51:45.0",CLOSE
Samsu,1653/BJBR/May/2018,"2018-05-24 16:42:45.0",CLOSE
Fajar,1648/BJBR/May/2018,"2018-05-24 15:09:00.0",CLOSE
Pras,1646/BRKR/May/2018,"2018-05-24 14:36:15.0",CLOSE
Fajar,1641/BJBR/May/2018,"2018-05-24 13:10:15.0",CLOSE
Pras,1630/BSBB/May/2018,"2018-05-24 12:57:30.0",CLOSE
Samsu,1621/BJBR/May/2018,"2018-05-24 12:08:45.0",CLOSE
Fajar,1638/BJBR/May/2018,"2018-05-24 11:02:00.0",CLOSE
Fajar,1635/BJBR/May/2018,"2018-05-24 10:50:00.0",CLOSE
Fajar,1639/BJBR/May/2018,"2018-05-24 10:27:00.0",CLOSE
Fajar,1636/BJBR/May/2018,"2018-05-23 20:14:00.0",CLOSE
Alam,1637/BJBR/May/2018,"2018-05-23 20:04:00.0",CLOSE
Alam,1629/BJBR/May/2018,"2018-05-23 19:40:45.0",CLOSE
Nila,1634/TTNI/May/2018,"2018-05-23 16:59:00.0",CLOSE
Alam,969/BJBR/Mar/2018,"2018-05-23 15:04:00.0",CLOSE
Fajar,1625/BJBR/May/2018,"2018-05-23 14:30:15.0",CLOSE
Dicky,893/BPJS/May/2018,"2018-05-23 14:15:00.0",CLOSE
Nila,1632/TTNI/May/2018,"2018-05-23 14:12:00.0",CLOSE
Fajar,1628/BJBR/May/2018,"2018-05-23 14:06:00.0",CLOSE
Fajar,1623/BJBR/May/2018,"2018-05-23 13:30:00.0",CLOSE
Fajar,1609/BJBR/May/2018,"2018-05-23 13:24:00.0",CLOSE
Nila,1631/TTNI/May/2018,"2018-05-23 13:14:00.0",CLOSE
Dicky,892/BPJS/May/2018,"2018-05-23 11:48:00.0",CLOSE
Fajar,1613/BJBR/May/2018,"2018-05-23 10:48:00.0",CLOSE
Feby,1618/TTNI/May/2018,"2018-05-23 10:20:45.0",CLOSE
Nila,1608/BSBB/May/2018,"2018-05-22 19:27:00.0",CLOSE
Samsu,1617/BJBR/May/2018,"2018-05-22 18:05:15.0",CLOSE
Samsu,1616/BJBR/May/2018,"2018-05-22 17:50:15.0",CLOSE
Nila,1619/TTNI/May/2018,"2018-05-22 17:20:00.0",CLOSE
Samsu,1607/BJBR/May/2018,"2018-05-22 16:09:30.0",CLOSE
Samsu,1615/BJBR/May/2018,"2018-05-22 15:51:30.0",CLOSE
Samsu,1614/BJBR/May/2018,"2018-05-22 15:18:30.0",CLOSE
Indri,1516/BRKR/May/2018,"2018-05-22 15:17:00.0",CLOSE
Indri,1573/BRKR/May/2018,"2018-05-22 15:08:00.0",CLOSE
Nila,1596/BSBB/May/2018,"2018-05-22 14:44:00.0",CLOSE
Samsu,1543/BJBR/May/2018,"2018-05-22 14:33:30.0",CLOSE
Nila,1612/BSBB/May/2018,"2018-05-22 13:41:00.0",CLOSE
Indri,1477/BRKR/May/2018,"2018-05-22 12:46:00.0",CLOSE
Yefta,1600/TTNI/May/2018,"2018-05-22 12:17:45.0",CLOSE
Samsu,1606/BJBR/May/2018,"2018-05-22 11:19:30.0",CLOSE
Samsu,1595/BJBR/May/2018,"2018-05-21 17:00:15.0",CLOSE
Indri,1598/BRKR/May/2018,"2018-05-21 15:51:00.0",CLOSE
Zhubaidi,891/BPJS/May/2018,"2018-05-21 15:35:00.0",CLOSE
Nila,1588/BSBB/May/2018,"2018-05-21 14:36:00.0",CLOSE
Samsu,1589/BJBR/May/2018,"2018-05-21 14:22:30.0",CLOSE
Samsu,966/BJBR/Mar/2018,"2018-05-21 14:13:30.0",CLOSE
Alam,1593/BJBR/May/2018,"2018-05-21 12:45:15.0",CLOSE
Alam,1592/BJBR/May/2018,"2018-05-21 12:35:15.0",CLOSE
Indri,1584/BRKR/May/2018,"2018-05-21 12:30:00.0",CLOSE
Samsu,1244/BJBR/Apr/2018,"2018-05-21 11:07:30.0",CLOSE
Fajar,1590/BJBR/May/2018,"2018-05-20 16:21:00.0",CLOSE
Fajar,1591/BJBR/May/2018,"2018-05-20 13:19:00.0",CLOSE
Pras,1587/TTNI/May/2018,"2018-05-19 10:00:10.0",CLOSE
Paul,1501/BRKR/May/2018,"2018-05-18 16:35:00.0",CLOSE
Alam,1586/BJBR/May/2018,"2018-05-18 16:20:00.0",CLOSE
Alam,1585/BJBR/May/2018,"2018-05-18 16:20:00.0",CLOSE
Alam,1582/BJBR/May/2018,"2018-05-18 15:18:45.0",CLOSE
Paul,1562/BSBB/May/2018,"2018-05-18 14:10:00.0",CLOSE
Pras,1583/TTNI/May/2018,"2018-05-18 13:20:38.0",CLOSE
Alam,1577/BJBR/May/2018,"2018-05-18 11:37:45.0",CLOSE
Alam,1565/BJBR/May/2018,"2018-05-18 10:49:00.0",CLOSE
Yohanis,890/BPJS/May/2018,"2018-05-18 08:54:00.0",CLOSE
Alam,1580/BJBR/May/2018,"2018-05-17 20:33:45.0",CLOSE
Nila,1576/TTNI/May/2018,"2018-05-17 16:20:00.0",CLOSE
Alam,1574//BJBR/May/2018,"2018-05-17 15:24:30.0",CLOSE
Indri,1568/BRKR/May/2018,"2018-05-17 15:00:00.0",CLOSE
Fajar,1570/BJBR/May/2018,"2018-05-17 14:26:45.0",CLOSE
Alam,1490/BJBR/May/2018,"2018-05-17 13:06:30.0",CLOSE
Alam,980/BJBR/Mar/2018,"2018-05-17 13:04:15.0",CLOSE
Indri,1572/BRKR/May/2018,"2018-05-17 11:53:00.0",CLOSE
Fajar,1567/BJBR/May/2018,"2018-05-17 11:14:00.0",CLOSE
Indri,1556/BRKR/May/2018,"2018-05-17 11:11:00.0",CLOSE
Fajar,1569/BJBR/May/2018,"2018-05-17 10:25:00.0",CLOSE
Yefta,1571/TTNI/May/2018,"2018-05-17 09:08:30.0",CLOSE
Samsu,1561/BJBR/May/2018,"2018-05-16 18:52:15.0",CLOSE
Alam,1021/BJBR/Apr/2018,"2018-05-16 18:04:30.0",CLOSE
Samsu,1564/BJBR/May/2018,"2018-05-16 17:17:00.0",CLOSE
Samsu,1539/BJBR/May/2018,"2018-05-16 15:25:00.0",CLOSE
Samsu,1555/BJBR/May/2018,"2018-05-16 15:21:30.0",CLOSE
Indri,1553/BRKR/May/2018,"2018-05-16 13:37:00.0",CLOSE
Indri,1559/BRKR/May/2018,"2018-05-16 09:28:00.0",CLOSE
Bayu,889/BPJS/May/2018,"2018-05-16 09:10:00.0",CLOSE
Indri,1546/BRKR/May/2018,"2018-05-15 21:08:00.0",CLOSE
Samsu,1557/BJBR/May/2018,"2018-05-15 20:40:45.0",CLOSE
Paul,1522/BSBB/May/2018,"2018-05-15 16:45:45.0",CLOSE
Paul,1548/BSBB/May/2018,"2018-05-15 16:23:45.0",CLOSE
Fajar,1542/BJBR/May/2018,"2018-05-15 16:01:00.0",CLOSE
Samsu,1492/BJBR/May/2018,"2018-05-15 15:23:30.0",CLOSE
Samsu,1314/BJBR/Apr/2018,"2018-05-15 15:08:15.0",CLOSE
Indri,1480/BRKR/May/2018,"2018-05-15 13:45:00.0",CLOSE
Alam,1550/BJBR/May/2018,"2018-05-15 13:22:45.0",CLOSE
Alam,1552/BJBR/May/2018,"2018-05-15 12:36:30.0",CLOSE
Alam,1549/BJBR/May/2018,"2018-05-15 12:36:00.0",CLOSE
Pras,1537//BRKR/May/2018,"2018-05-15 12:14:15.0",CLOSE
Samsu,1378/BJBR/May/2018,"2018-05-15 12:14:15.0",CLOSE
Pras,1536/BRKR/May/2018,"2018-05-15 08:36:00.0",CLOSE
Fajar,1530/BJBR/May/2018,"2018-05-14 20:49:00.0",CLOSE
Fajar,1545/BJBR/May/2018,"2018-05-14 19:21:00.0",CLOSE
Fajar,1531/BJBR/May/2018,"2018-05-14 18:33:00.0",CLOSE
Fajar,1541/BJBR/May/2018,"2018-05-14 16:24:00.0",CLOSE
Feby,1544/TTNI/May/2018,"2018-05-14 16:14:30.0",CLOSE
Fajar,1540/BJBR/May/2018,"2018-05-14 15:02:00.0",CLOSE
Indri,1529/BRKR/May/2018,"2018-05-14 14:51:00.0",CLOSE
Indri,1534//BRKR/May/2018,"2018-05-14 14:26:00.0",CLOSE
Indri,1478//BRKR/May/2018,"2018-05-14 13:10:00.0",CLOSE
Nila,1523/BSBB/May/2018,"2018-05-14 12:25:00.0",CLOSE
Samsu,1533/BJBR/May/2018,"2018-05-14 12:23:45.0",CLOSE
Indri,1467/BRKR/May/2018,"2018-05-14 12:12:00.0",CLOSE
Samsu,1528/BJBR/May/2018,"2018-05-14 11:45:45.0",CLOSE
Samsu,1488/BJBR/May/2018,"2018-05-14 11:30:45.0",CLOSE
Pras,1525/BSBB/May/2018,"2018-05-13 16:43:45.0",CLOSE
Samsu,1527/BJBR/May/2018,"2018-05-13 16:08:45.0",CLOSE
Pras,1526/BRKR/May/2018,"2018-05-13 12:10:15.0",CLOSE
Paul,1524/BSBB/May/2018,"2018-05-12 17:14:45.0",CLOSE
Samsu,1512/BJBR/May/2018,"2018-05-11 21:13:45.0",CLOSE
Pras,1513/BRKR/May/2018,"2018-05-11 20:43:15.0",CLOSE
Pras,1499/BRKR/May/2018,"2018-05-11 20:26:30.0",CLOSE
Pras,1515/BRKR/May/2018,"2018-05-11 19:11:45.0",CLOSE
Pras,1517/BRKR/May/2018,"2018-05-11 18:25:15.0",CLOSE
Pras,1514/BRKR/May/2018,"2018-05-11 17:45:45.0",CLOSE
Samsu,968/BJBR/Mar/2018,"2018-05-11 17:35:45.0",CLOSE
Indri,1518/BRKR/May/2018,"2018-05-11 17:23:00.0",CLOSE
Alam,1493/BJBR/May/2018,"2018-05-11 16:49:00.0",CLOSE
Fajar,1520/BJBR/May/2018,"2018-05-11 15:33:15.0",CLOSE
Fajar,1506//BJBR/May/2018,"2018-05-11 14:45:00.0",CLOSE
Indri,1456/BRKR/May/2018,"2018-05-11 14:24:00.0",CLOSE
Indri,1455/BRKR/May/2018,"2018-05-11 13:56:00.0",CLOSE
Samsu,1387/BJBR/May/2018,"2018-05-11 11:57:45.0",CLOSE
Indri,1505/BRKR/May/2018,"2018-05-11 11:10:00.0",CLOSE
Pras,1494/BSBB/May/2018,"2018-05-11 10:37:30.0",CLOSE
Paul,1519/TTNI/May/2018,"2018-05-11 09:44:30.0",CLOSE
Samsu,1313/BJBR/Apr/2018,"2018-05-10 14:47:45.0",CLOSE
Paul,1504/BSBB/May/2018,"2018-05-09 22:09:00.0",CLOSE
Alam,1374/BJBR/May/2018,"2018-05-09 21:46:30.0",CLOSE
Alam,1362/BJBR/Apr/2018,"2018-05-09 21:08:30.0",CLOSE
Alam,1376/BJBR/May/2018,"2018-05-09 19:18:45.0",CLOSE
Alam,1498/BJBR/May/2018,"2018-05-09 19:15:00.0",CLOSE
Alam,1497/BJBR/May/2018,"2018-05-09 19:01:30.0",CLOSE
Alam,1496/BJBR/May/2018,"2018-05-09 18:33:30.0",CLOSE
Nila,1502/BRKR/May/2018,"2018-05-09 18:09:00.0",CLOSE
Alam,1487/BJBR/May/2018,"2018-05-09 18:00:30.0",CLOSE
Alam,1390/BJBR/May/2018,"2018-05-09 17:41:00.0",CLOSE
Alam,1500/BJBR/May/2018,"2018-05-09 17:39:30.0",CLOSE
Alam,1388/BJBR/May/2018,"2018-05-09 16:06:45.0",CLOSE
Nila,1495/BSBB/May/2018,"2018-05-09 16:03:00.0",CLOSE
Alam,1489/BJBR/May/2018,"2018-05-09 16:00:15.0",CLOSE
Alam,1392/BJBR/May/2018,"2018-05-09 14:46:00.0",CLOSE
Rama,888/BPJS/May/2018,"2018-05-09 14:15:00.0",CLOSE
Samsu,1491/BJBR/May/2018,"2018-05-09 13:59:30.0",CLOSE
Nila,1484/BRKR/May/2018,"2018-05-09 13:14:00.0",CLOSE
Alam,1246/BJBR/Apr/2018,"2018-05-09 13:11:30.0",CLOSE
Alam,1234/BJBR/Apr/2018,"2018-05-09 12:50:30.0",CLOSE
Samsu,1475/BJBR/May/2018,"2018-05-09 12:50:30.0",CLOSE
Alam,1153/BJBR/Apr/2018,"2018-05-09 12:08:30.0",CLOSE
Samsu,1482/BJBR/May/2018,"2018-05-09 12:07:30.0",CLOSE
Nila,1462/BRKR/May/2018,"2018-05-09 11:03:00.0",CLOSE
Alam,1236/BJBR/Apr/2018,"2018-05-09 10:51:30.0",CLOSE
Feby,1483/BSBB/May/2018,"2018-05-09 10:08:30.0",CLOSE
Samsu,1481/BJBR/May/2018,"2018-05-09 10:00:30.0",CLOSE
Nila,1503/BRKR/May/2018,"2018-05-09 08:00:00.0",CLOSE
Fajar,1474/BJBR/May/2018,"2018-05-08 17:42:45.0",CLOSE
Nila,1470/TTNI/May/2018,"2018-05-08 17:22:30.0",CLOSE
Fajar,1476/BJBR/May/2018,"2018-05-08 17:00:00.0",CLOSE
Indri,1464/BRKR/May/2018,"2018-05-08 16:00:00.0",CLOSE
Indri,1466/BRKR/May/2018,"2018-05-08 16:00:00.0",CLOSE
Indri,1471/BRKR/May/2018,"2018-05-08 15:46:00.0",CLOSE
Fajar,1472/BJBR/May/2018,"2018-05-08 15:23:00.0",CLOSE
Fajar,1451/BJBR/May/2018,"2018-05-08 15:12:00.0",CLOSE
Fajar,1473/BJBR/May/2018,"2018-05-08 14:45:00.0",CLOSE
Indri,1468/BRKR/May/2018,"2018-05-08 14:37:00.0",CLOSE
Nila,1459/BSBB/May/2018,"2018-05-08 14:30:00.0",CLOSE
Fajar,1463/BJBR/May/2018,"2018-05-08 14:11:00.0",CLOSE
Pras,1441/BSBB/May/2018,"2018-05-08 13:16:45.0",CLOSE
Pras,1449/BSBB/May/2018,"2018-05-08 13:01:00.0",CLOSE
Pras,1469/BSBB/May/2018,"2018-05-08 12:54:15.0",CLOSE
Alam,1159/BJBR/Apr/2018,"2018-05-08 12:16:30.0",CLOSE
Alam,1235/BJBR/Apr/2018,"2018-05-08 11:57:30.0",CLOSE
Alam,1243/BJBR/Apr/2018,"2018-05-08 11:41:30.0",CLOSE
Samsu,1461/BJBR/May/2018,"2018-05-08 11:32:45.0",CLOSE
Samsu,1465/BJBR/May/2018,"2018-05-08 11:08:45.0",CLOSE
Rama,887/BPJS/May/2018,"2018-05-08 10:00:00.0",CLOSE
Alam,1336/BJBR/Apr/2018,"2018-05-07 17:26:30.0",CLOSE
Indri,1448/BRKR/May/2018,"2018-05-07 16:34:00.0",CLOSE
Fajar,1452/BJBR/May/2018,"2018-05-07 16:15:15.0",CLOSE
Indri,1446/BRKR/May/2018,"2018-05-07 16:14:00.0",CLOSE
Alam,1160/BJBR/Apr/2018,"2018-05-07 15:53:30.0",CLOSE
Fajar,1453/BJBR/May/2018,"2018-05-07 15:43:30.0",CLOSE
Alam,1394/BJBR/May/2018,"2018-05-07 15:37:15.0",CLOSE
Alam,1252/BJBR/Apr/2018,"2018-05-07 15:29:30.0",CLOSE
Paul,1438/BSBB/May/2018,"2018-05-07 15:02:45.0",CLOSE
Alam,1245/BJBR/Apr/2018,"2018-05-07 14:53:30.0",CLOSE
Alam,1393/BJBR/May/2018,"2018-05-07 14:52:00.0",CLOSE
Pras,1454/TTNI/May/2018,"2018-05-07 13:27:45.0",CLOSE
Alam,1250//BJBR/Apr/2018,"2018-05-07 13:12:30.0",CLOSE
Indri,1430/BRKR/May/2018,"2018-05-07 13:00:00.0",CLOSE
Indri,1458/BRKR/May/2018,"2018-05-07 13:00:00.0",CLOSE
Indri,1447/BRKR/May/2018,"2018-05-07 12:29:00.0",CLOSE
